Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,Yahoo
TGT,Target Corporation Common Stock,$179.77,0.45,0.251%,90042681480.00,United States,,1752137,Consumer Services,Department/Specialty Retail Stores,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TGT"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924946, ""fmt"": ""4:02PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 180.21, ""fmt"": ""180.21""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""Target Corporation"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Target Corporation""}], ""error"": null}}"
THC,Tenet Healthcare Corporation Common Stock,$55.30,-0.32,-0.575%,5872655114.00,United States,,586232,Health Care,Hospital/Nursing Management,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""THC"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 54.47, ""fmt"": ""54.47""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""Tenet Healthcare Corporation"", ""triggerable"": true, ""longName"": ""Tenet Healthcare Corporation""}], ""error"": null}}"
THG,Hanover Insurance Group Inc,$128.89,1.59,1.249%,4689970568.00,United States,,140241,Finance,Property-Casualty Insurers,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""THG"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 128.77, ""fmt"": ""128.77""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Hanover Insurance Group Inc"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""The Hanover Insurance Group, Inc.""}], ""error"": null}}"
THO,Thor Industries Inc. Common Stock,$140.60,1.60,1.151%,7784493485.00,United States,,328245,Consumer Non-Durables,Homebuilding,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""THO"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 148.02, ""fmt"": ""148.02""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Thor Industries, Inc."", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Thor Industries, Inc.""}], ""error"": null}}"
THQ,Tekla Healthcare Opportunies Fund Shares of Beneficial Interest,$21.12,-0.08,-0.377%,873110241.00,United States,2014,66151,,,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""THQ"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 21.63, ""fmt"": ""21.63""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""Tekla Healthcare Opportunies Fu"", ""triggerable"": true, ""longName"": ""Tekla Healthcare Opportunities Fund""}], ""error"": null}}"
THR,Thermon Group Holdings Inc. Common Stock,$21.245,0.215,1.022%,705275874.00,United States,2011,53888,Energy,Industrial Machinery/Components,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""THR"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 19.57, ""fmt"": ""19.57""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""Thermon Group Holdings, Inc."", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Thermon Group Holdings, Inc.""}], ""error"": null}}"
THS,Treehouse Foods Inc. Common Stock,$52.58,-0.15,-0.284%,2938802149.00,United States,,223109,Consumer Non-Durables,Packaged Foods,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""THS"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 53.84, ""fmt"": ""53.84""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""Treehouse Foods, Inc."", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""TreeHouse Foods, Inc.""}], ""error"": null}}"
THW,Tekla World Healthcare Fund Shares of Beneficial Interest,$14.9901,-0.2199,-1.446%,453194269.00,United States,2015,131765,,,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""THW"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 15.28, ""fmt"": ""15.28""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""Tekla World Healthcare Fund Sha"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Tekla World Healthcare Fund""}], ""error"": null}}"
TIMB,TIM S.A. American Depositary Shares (Each representing 5 Common Shares) ,$11.83,0.00,0.00%,5727654335.00,,2020,392345,Public Utilities,Telecommunications Equipment,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""TIMB"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 11.82, ""fmt"": ""11.82""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""TIM S.A."", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""TIM S.A.""}], ""error"": null}}"
TINV,Tiga Acquisition Corp. Class A Ordinary Shares,$10.17,-0.07,-0.684%,350865000.00,Singapore,2021,16208,Finance,Business Services,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TINV"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924790, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 10.12, ""fmt"": ""10.12""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Tiga Acquisition Corp."", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Tiga Acquisition Corp.""}], ""error"": null}}"
TISI,Team Inc. Common Stock,$11.60,-0.40,-3.333%,355283431.00,United States,,207585,Consumer Services,Other Consumer Services,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TISI"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 10.99, ""fmt"": ""10.99""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""Team, Inc."", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Team, Inc.""}], ""error"": null}}"
TIXT,TELUS International (Cda) Inc. Subordinate Voting Shares,$28.81,-0.38,-1.302%,1496167085.00,,2021,45034,Technology,EDP Services,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TIXT"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 28.8, ""fmt"": ""28.80""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""region"": ""AU"", ""shortName"": ""TELUS International (Cda) Inc. "", ""triggerable"": true, ""longName"": ""TELUS International (Cda) Inc.""}], ""error"": null}}"
TJX,TJX Companies Inc. (The) Common Stock,$67.03,0.95,1.438%,80478308398.00,United States,,3429812,Consumer Services,Clothing/Shoe/Accessory Stores,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TJX"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615925032, ""fmt"": ""4:03PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 66.72, ""fmt"": ""66.72""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""TJX Companies, Inc. (The)"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""The TJX Companies, Inc.""}], ""error"": null}}"
TK,Teekay Corporation Common Stock,$3.54,0.09,2.609%,357925456.00,Bermuda,,315645,Transportation,Marine Transportation,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""TK"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 3.58, ""fmt"": ""3.5800""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 4, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""Teekay Corporation"", ""triggerable"": true, ""longName"": ""Teekay Corporation""}], ""error"": null}}"
TKC,Turkcell Iletisim Hizmetleri AS Common Stock,$5.4878,-0.0322,-0.583%,4792180065.00,Turkey,,74925,Public Utilities,Telecommunications Equipment,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""TKC"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 5.63, ""fmt"": ""5.63""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""Turkcell Iletisim Hizmetleri AS"", ""triggerable"": true, ""longName"": ""Turkcell Iletisim Hizmetleri A.S.""}], ""error"": null}}"
TKR,Timken Company (The) Common Stock,$82.615,0.105,0.127%,6254842372.00,United States,,269098,Capital Goods,Metal Fabrications,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TKR"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 83.03, ""fmt"": ""83.03""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""Timken Company (The)"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""The Timken Company""}], ""error"": null}}"
TLK,PT Telekomunikasi Indonesia Tbk,$23.99,0.05,0.209%,23765025762.00,Indonesia,,65075,Public Utilities,Telecommunications Equipment,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TLK"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 23.54, ""fmt"": ""23.54""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""region"": ""AU"", ""shortName"": ""PT Telekomunikasi Indonesia, Tb"", ""triggerable"": true, ""longName"": ""Perusahaan Perseroan (Persero) PT Telekomunikasi Indonesia Tbk""}], ""error"": null}}"
TLYS,Tilly's Inc. Common Stock,$12.91,0.92,7.673%,384472026.00,United States,2012,535726,Consumer Services,Clothing/Shoe/Accessory Stores,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""TLYS"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 12.5, ""fmt"": ""12.50""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Tilly's, Inc."", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Tilly's, Inc.""}], ""error"": null}}"
TM,Toyota Motor Corporation Common Stock,$150.29,-0.07,-0.047%,210102065527.00,Japan,,234876,Capital Goods,Auto Manufacturing,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""TM"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 152.1, ""fmt"": ""152.10""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""Toyota Motor Corporation"", ""triggerable"": true, ""longName"": ""Toyota Motor Corporation""}], ""error"": null}}"
TME,Tencent Music Entertainment Group American Depositary Shares each representing two Class A Ordinary Shares,$26.525,-1.255,-4.518%,44496562003.00,,2018,6250595,Consumer Services,Broadcasting,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""TME"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 26.45, ""fmt"": ""26.45""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""Tencent Music Entertainment Gro"", ""triggerable"": true, ""longName"": ""Tencent Music Entertainment Group""}], ""error"": null}}"
TMHC,Taylor Morrison Home Corporation Common Stock,$29.39,-0.37,-1.243%,3786286955.00,United States,2013,681379,Capital Goods,Homebuilding,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TMHC"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 29.64, ""fmt"": ""29.64""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""Taylor Morrison Home Corporatio"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Taylor Morrison Home Corporation""}], ""error"": null}}"
TMO,Thermo Fisher Scientific Inc Common Stock,$449.14,-11.38,-2.471%,176868350609.00,United States,,1167936,Capital Goods,Industrial Machinery/Components,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TMO"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 446.43, ""fmt"": ""446.43""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""Thermo Fisher Scientific Inc"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Thermo Fisher Scientific Inc.""}], ""error"": null}}"
